Position;Crossing;Finishing;Volleys;Dribbling;BallControl;Agility;Interceptions
1;44;50;59;52;60;48;30
1;40;43;38;53;57;61;22
1;45;43;52;57;59;72;34
1;45;57;42;62;62;57;30
1;46;53;48;59;59;69;28
1;36;46;36;65;59;90;50
1;39;36;28;57;60;59;43
1;50;40;48;63;60;65;29
1;48;48;43;60;60;76;27
1;46;49;47;58;61;65;37
1;48;42;35;58;56;59;49
1;47;47;50;65;67;58;24
1;47;36;39;61;61;60;44
1;50;36;44;52;59;45;27
1;47;47;38;62;56;80;37
1;48;47;52;56;53;86;25
1;47;50;39;65;68;73;27
1;51;52;51;60;58;70;42
1;49;46;33;61;57;66;38
1;37;41;44;57;56;70;30
1;54;41;38;62;59;61;30
1;33;58;50;60;60;81;16
1;51;38;43;55;57;74;27
1;48;47;45;49;56;61;41
1;40;41;42;52;58;49;21
1;40;41;42;57;58;77;41
1;52;44;54;55;58;54;28
1;50;43;40;51;59;62;23
1;46;39;43;62;60;61;26
1;40;39;41;57;58;75;26
1;55;53;51;59;54;73;27
1;39;45;38;57;57;56;45
1;42;42;41;58;58;79;29
1;52;42;37;54;56;80;29
1;46;48;44;57;53;58;28
1;49;30;37;51;54;62;20
1;53;44;36;55;58;65;43
1;45;46;43;60;64;75;31
1;45;42;44;57;58;55;24
1;26;56;49;63;52;58;17
1;38;55;41;60;62;61;28
1;38;52;36;54;54;68;23
1;34;40;32;53;56;60;37
1;46;40;41;57;64;60;21
1;38;43;39;54;53;70;42
1;36;31;28;54;59;62;44
1;50;46;42;66;62;76;23
1;46;35;41;50;51;54;21
1;43;40;48;50;60;55;30
1;48;48;43;64;57;57;21
1;38;32;38;58;53;72;35
1;49;54;40;54;56;60;41
1;43;47;45;58;51;82;20
1;35;45;36;50;51;59;45
1;50;44;23;45;52;62;24
1;46;41;35;58;50;84;20
1;50;40;40;56;56;70;28
1;47;42;38;56;53;62;17
1;41;38;40;53;55;58;28
1;43;33;38;50;48;70;23
1;46;39;42;51;55;62;21
1;38;38;37;52;53;77;27
1;32;41;48;50;57;70;18
1;45;40;44;51;52;50;25
1;42;48;29;50;55;58;49
1;46;43;36;55;52;70;29
1;26;52;50;54;56;51;29
1;41;50;36;51;59;78;34
1;42;42;44;56;55;58;27
1;38;43;37;51;53;73;23
1;47;53;37;48;51;62;24
1;44;38;35;50;50;65;22
1;37;35;39;48;51;65;24
1;42;43;41;55;54;56;29
1;43;44;35;51;58;58;22
1;44;40;43;55;53;55;26
1;35;46;36;59;53;68;26
1;45;28;32;46;53;66;32
1;47;44;41;54;55;64;22
1;41;32;41;46;46;53;42
1;33;56;47;59;48;53;18
1;39;42;36;45;50;60;29
1;42;31;42;46;45;54;27
1;41;42;40;48;50;52;36
1;40;37;44;40;47;48;25
1;35;32;44;40;47;45;25
1;31;32;39;48;38;54;44
1;51;31;38;49;57;31;39
2;55;42;47;53;76;58;88
2;69;51;70;69;77;68;87
2;45;47;44;64;64;59;86
2;52;54;57;51;70;64;84
2;45;57;60;60;68;46;83
2;48;43;51;67;73;61;85
2;61;45;46;63;70;57;82
2;30;20;31;42;63;33;82
2;49;25;27;63;71;61;87
2;40;21;35;64;65;52;90
2;35;20;24;55;64;48;80
2;35;34;27;47;68;61;84
2;70;32;38;55;78;60;81
2;25;37;39;65;72;33;85
2;40;33;35;64;65;59;86
2;68;27;34;59;69;59;80
2;57;38;26;64;70;60;83
2;55;55;43;70;80;72;86
2;49;43;34;54;67;58;82
2;52;32;35;62;66;65;84
2;51;33;42;60;65;65;81
2;60;50;51;67;71;59;82
2;49;28;47;63;71;64;78
2;56;50;49;56;60;59;81
2;34;36;51;62;63;58;82
2;57;40;39;56;67;50;81
2;46;34;28;44;54;29;83
2;54;36;50;65;69;55;83
2;70;40;29;55;60;33;79
2;60;33;64;68;74;68;80
2;28;56;47;56;61;51;78
2;58;47;44;57;74;52;79
2;55;51;44;44;62;49;77
2;64;36;34;66;75;66;79
2;63;45;52;67;73;68;78
2;43;33;35;57;67;65;74
2;49;47;47;50;63;45;78
2;74;50;48;64;67;68;77
2;60;44;49;59;64;52;80
2;47;20;45;58;63;45;79
2;58;23;20;50;63;50;81
2;60;23;52;54;62;60;84
2;44;46;65;44;59;61;75
2;41;44;36;56;67;69;82
2;69;26;24;67;68;64;81
2;36;30;31;55;62;62;79
2;45;22;28;49;61;49;80
2;54;50;48;65;70;63;79
2;75;66;71;68;73;57;78
2;46;56;70;59;66;57;79
2;49;25;30;42;68;56;81
2;75;40;48;63;76;60;77
2;51;50;42;62;73;55;81
2;44;24;44;40;52;53;64
2;60;45;51;63;73;51;79
2;61;48;47;58;64;60;76
2;33;48;50;61;62;64;79
2;43;48;43;60;65;65;74
2;32;37;32;42;53;51;75
2;21;23;23;34;68;31;78
2;51;25;30;61;59;57;80
2;66;20;17;60;55;68;77
2;42;33;40;49;48;69;78
2;30;22;33;55;69;67;79
2;34;34;29;44;57;32;77
2;52;38;34;56;70;58;77
2;40;25;33;54;58;72;78
2;65;44;43;54;64;66;80
2;74;45;57;67;74;69;78
2;63;52;56;55;64;61;73
2;51;30;38;33;63;37;78
2;49;41;37;62;66;68;80
2;58;43;26;69;55;55;78
2;51;39;44;40;67;47;77
2;55;30;44;49;60;45;77
2;28;46;30;43;55;54;78
2;11;20;20;52;54;54;78
2;28;36;31;50;57;46;78
2;67;30;44;45;63;58;77
2;39;45;63;61;68;51;71
2;30;24;22;46;60;46;83
2;47;34;40;46;63;59;75
2;61;37;40;65;67;62;77
2;32;22;22;35;47;51;68
2;37;24;28;44;55;64;79
2;41;46;59;38;61;48;76
2;45;35;27;57;62;65;79
2;53;27;44;46;50;62;71
2;58;36;40;56;65;65;75
2;39;43;55;50;58;54;75
2;60;26;32;56;64;46;78
2;45;22;24;58;66;44;80
2;36;40;34;31;42;41;82
2;35;26;28;49;61;59;78
2;72;26;30;48;75;62;79
2;25;35;33;43;64;61;78
2;35;28;32;56;69;40;74
2;52;30;27;62;67;58;77
2;34;18;15;50;55;61;75
2;35;33;18;49;70;64;78
2;49;36;44;25;73;54;72
2;51;41;36;66;69;65;70
2;40;43;27;55;62;57;72
2;29;16;21;35;71;44;79
2;42;23;29;44;59;50;74
2;44;20;37;47;66;34;76
2;45;30;37;50;64;35;74
2;69;30;32;60;64;51;73
2;58;23;19;41;51;34;79
2;40;38;34;59;60;50;70
2;40;26;32;48;59;54;74
2;35;27;35;36;68;41;75
2;38;36;36;48;61;65;75
2;25;36;35;45;49;32;79
2;30;29;24;49;55;42;82
2;44;21;27;64;66;59;76
2;72;44;50;61;72;63;74
2;42;44;36;52;65;63;74
2;65;60;53;64;69;64;76
2;48;55;72;54;67;68;75
2;38;22;28;51;62;46;72
2;46;26;25;49;54;47;70
2;50;51;30;68;75;67;77
2;68;38;25;59;69;65;79
2;36;34;56;60;66;65;73
2;68;35;41;64;68;67;74
2;29;26;34;41;61;51;77
2;30;28;21;52;54;54;77
2;47;52;37;63;68;68;72
2;66;25;27;50;63;45;73
2;24;29;32;27;52;33;74
2;60;45;46;58;67;54;80
2;30;40;29;38;60;42;77
2;70;38;39;58;67;56;72
2;57;26;26;46;65;67;75
2;47;33;27;46;61;57;75
2;70;48;47;57;67;65;74
2;42;48;39;32;55;32;69
2;54;33;27;60;63;72;72
2;24;51;28;53;71;33;75
2;39;37;22;47;43;40;71
2;42;34;29;57;68;59;74
2;22;16;23;49;55;59;67
2;32;32;30;48;56;37;75
2;58;40;60;55;56;56;72
2;60;40;46;55;62;62;76
2;57;22;40;49;64;61;72
2;59;53;55;61;68;48;76
2;37;22;32;62;66;43;76
2;41;25;37;46;56;52;73
2;24;30;32;48;63;52;72
2;68;32;38;63;65;70;76
2;56;21;34;52;59;49;74
2;46;26;26;62;71;62;73
2;35;38;30;46;50;43;74
2;71;38;32;54;61;52;72
2;50;36;37;55;70;43;75
2;48;30;49;59;64;63;78
2;43;37;22;47;58;45;75
2;68;49;44;44;66;65;72
2;55;51;44;44;62;54;71
2;59;46;45;65;71;60;72
2;70;56;54;66;71;65;73
2;50;39;47;62;73;56;73
2;36;43;37;32;40;32;72
2;55;27;26;59;65;49;73
2;47;36;34;64;70;63;75
2;38;43;51;64;65;65;76
2;42;49;64;42;62;51;82
2;41;39;36;42;60;47;71
2;28;24;20;40;62;57;73
2;39;40;24;47;52;44;71
2;37;67;43;49;68;33;64
2;50;36;49;56;67;54;70
2;59;45;28;62;67;71;73
2;28;32;32;54;58;47;69
2;30;36;30;57;62;66;73
2;67;42;32;63;73;62;81
2;68;51;60;63;74;68;75
2;55;48;41;71;73;50;68
2;44;56;44;51;63;52;74
2;49;40;39;59;67;62;75
2;20;14;28;54;58;30;78
2;30;42;33;39;44;32;70
2;35;22;30;35;53;34;75
2;73;37;33;66;71;68;73
2;37;43;34;46;60;63;74
2;72;60;65;67;74;65;72
2;51;41;45;55;60;34;76
2;39;24;23;44;62;41;67
2;52;23;28;61;61;62;72
2;64;40;63;64;71;73;72
2;49;18;26;55;69;60;74
2;55;40;54;45;62;31;69
2;44;35;34;31;47;53;73
2;35;32;32;42;49;66;75
2;55;53;44;59;66;54;73
2;42;35;36;44;55;53;75
2;44;34;50;45;60;64;71
2;44;30;30;58;68;61;71
2;59;49;49;65;68;67;70
2;49;39;34;46;60;65;73
2;61;40;51;67;71;68;68
2;35;41;25;59;65;61;78
2;53;18;26;62;62;51;71
2;32;21;30;36;56;45;68
2;42;36;61;55;66;73;63
2;40;22;24;35;46;34;82
2;36;43;43;52;63;67;71
2;56;44;42;59;64;52;70
2;72;54;53;64;66;55;71
2;61;32;34;62;65;65;68
2;59;36;40;53;65;65;75
2;34;30;32;46;63;63;72
2;47;35;41;47;68;62;75
2;36;31;25;36;51;46;71
2;56;48;32;48;51;60;72
2;50;34;40;46;56;54;75
2;38;38;35;52;58;52;68
2;43;20;12;54;58;51;72
2;71;49;26;56;60;59;68
2;70;59;62;58;64;78;70
2;47;28;14;36;53;55;71
2;28;22;19;52;55;30;83
2;47;37;55;55;63;48;73
2;51;43;46;43;65;63;73
2;45;43;30;47;60;58;74
2;40;40;45;50;61;59;72
2;55;48;32;65;69;72;64
2;26;35;28;42;64;66;69
2;61;24;51;47;59;56;76
2;30;23;31;45;50;44;73
2;57;47;50;62;67;53;71
2;33;38;55;62;69;41;79
2;47;22;27;53;60;65;68
2;36;44;54;57;69;55;76
2;15;17;14;42;56;59;72
2;62;43;49;48;50;65;74
2;49;47;23;27;60;33;72
2;48;47;57;57;64;56;73
2;25;23;24;34;47;67;73
2;31;51;23;56;54;49;69
2;40;26;29;37;53;49;68
2;57;58;50;56;55;62;77
2;40;42;41;58;62;52;74
2;35;36;31;58;63;65;73
2;48;29;28;50;58;43;66
2;38;32;37;49;62;58;74
2;67;42;34;60;63;54;71
2;55;43;53;41;52;60;65
2;49;41;32;43;55;53;66
2;62;28;41;59;65;52;73
2;49;29;23;51;62;55;70
2;30;30;44;48;56;34;74
2;53;45;58;58;65;55;69
2;45;39;31;49;62;59;70
2;33;30;18;50;50;67;70
2;42;23;49;48;52;50;72
2;41;51;66;32;54;33;72
2;56;33;44;57;66;49;70
2;32;43;50;55;62;60;70
2;75;22;68;57;64;49;73
2;55;36;38;44;59;70;68
2;32;34;33;63;68;61;73
2;21;23;24;23;48;48;72
2;62;36;40;62;68;66;70
2;30;21;27;41;54;60;69
2;41;43;43;66;69;72;72
2;39;30;30;44;60;68;68
2;58;30;28;62;73;56;68
2;31;34;32;41;55;34;66
2;34;25;28;37;55;40;66
2;44;30;30;26;48;46;70
2;29;22;30;51;63;51;74
2;62;58;47;62;63;71;73
2;70;50;60;65;69;63;69
2;60;20;14;61;60;67;71
2;23;17;29;53;57;60;72
2;44;30;32;40;43;48;71
2;57;37;29;35;60;50;71
2;35;30;22;52;58;57;72
2;21;22;21;21;43;46;68
2;29;25;31;48;51;47;69
2;35;33;34;45;57;57;68
2;26;20;21;41;48;70;72
2;53;48;49;52;62;58;66
2;34;30;36;46;59;49;72
2;62;27;27;49;62;57;68
2;34;42;31;46;63;41;67
2;70;25;30;57;59;57;67
2;30;60;48;58;59;55;69
2;52;23;23;50;63;58;74
2;49;39;31;43;61;48;69
2;48;33;45;45;60;45;75
2;32;21;19;40;52;67;72
2;49;24;24;48;55;71;68
2;17;30;23;27;43;32;69
2;26;36;18;31;59;59;66
2;50;27;23;39;65;53;69
2;30;19;18;38;54;41;69
2;57;50;42;56;68;69;73
2;43;26;30;52;63;49;62
2;36;30;29;47;53;57;72
2;34;23;49;34;51;48;67
2;31;34;46;57;62;64;70
2;37;26;35;44;58;51;71
2;24;19;31;56;60;55;69
2;53;44;48;53;62;54;70
2;30;43;13;26;42;32;72
2;51;24;27;59;65;67;67
2;35;34;30;55;58;72;72
2;34;35;14;46;55;41;67
2;38;35;24;52;66;50;69
2;50;26;43;51;58;34;69
2;32;29;28;50;59;56;66
2;42;19;18;22;52;41;73
2;39;29;29;57;59;36;65
2;41;28;28;39;55;31;66
2;52;28;33;53;60;57;75
2;59;45;52;50;56;74;66
2;64;50;53;62;66;72;69
2;55;39;22;53;63;60;68
2;35;35;45;40;50;34;74
2;31;42;27;43;65;51;72
2;39;41;22;41;54;52;62
2;30;26;29;45;33;34;74
2;58;36;38;59;69;53;69
2;57;22;21;57;58;34;72
2;38;37;33;46;52;52;72
2;41;44;30;40;51;43;71
2;44;31;34;60;63;43;70
2;52;22;31;44;48;55;72
2;53;48;47;46;63;43;68
2;60;21;32;59;64;69;68
2;28;19;23;26;49;66;74
2;52;35;38;52;60;34;66
2;25;16;20;40;55;47;70
2;35;24;31;42;62;47;71
2;36;35;37;47;43;45;68
2;33;27;60;51;55;58;70
2;34;35;33;55;60;62;70
2;32;26;24;38;61;49;73
2;64;47;58;60;68;65;71
2;48;27;35;40;60;35;67
2;39;45;49;34;55;34;63
2;45;24;23;44;58;51;63
2;29;27;26;56;61;57;68
2;29;24;20;42;46;37;70
2;46;28;38;64;67;64;74
2;58;25;37;56;64;58;68
2;19;25;23;17;59;44;67
2;62;35;23;62;65;63;68
2;42;22;27;37;54;59;68
2;45;29;29;65;64;32;73
2;60;33;27;60;64;54;70
2;47;23;30;47;58;59;61
2;45;22;30;42;54;55;62
2;35;29;28;39;63;58;67
2;46;39;35;52;63;61;72
2;33;27;19;45;59;59;76
2;33;23;28;62;69;74;73
2;24;21;26;27;42;47;71
2;24;25;26;46;62;38;68
2;26;36;24;45;57;54;66
2;36;23;25;35;56;46;68
2;64;25;40;56;67;53;64
2;58;30;29;56;58;35;70
2;38;42;30;48;52;31;64
2;58;45;41;49;61;61;65
2;50;40;44;54;58;60;69
2;32;36;11;35;55;67;68
2;28;27;33;45;46;57;66
2;41;33;35;51;59;49;66
2;28;18;17;33;46;37;64
2;54;42;51;56;68;61;66
2;52;37;32;39;64;63;71
2;25;20;25;33;49;40;66
2;29;42;55;44;50;42;66
2;35;32;32;44;42;58;63
2;65;50;45;52;63;56;68
2;34;32;34;41;44;46;68
2;46;46;38;57;67;57;71
2;69;30;32;45;56;52;64
2;35;23;30;35;59;50;73
2;30;28;34;55;55;34;66
2;34;24;28;28;46;55;63
2;30;21;19;32;48;38;65
2;22;29;23;32;60;35;70
2;30;16;18;35;49;43;66
2;39;26;31;47;56;64;62
2;70;57;59;68;72;73;74
2;32;23;28;56;61;61;68
2;32;28;34;46;53;61;65
2;36;22;30;32;53;63;67
2;37;33;35;53;52;47;66
2;62;37;40;56;54;56;66
2;14;14;11;44;51;59;68
2;37;46;27;40;60;34;66
2;33;55;42;60;65;59;67
2;33;24;30;49;59;63;63
2;35;21;20;50;55;52;66
2;54;50;57;58;64;55;68
2;63;30;35;60;60;60;70
2;48;41;37;61;65;58;70
2;33;25;33;43;52;45;71
2;31;28;29;35;50;34;66
2;24;20;18;31;44;34;67
2;59;36;35;48;54;66;72
2;36;21;41;35;52;49;69
2;39;18;27;16;44;51;64
2;23;22;31;53;54;49;67
2;21;21;22;18;58;52;71
2;39;19;62;44;60;38;75
2;57;53;75;64;68;59;69
2;60;55;56;55;69;43;69
2;53;30;33;50;64;47;73
2;67;45;41;47;62;36;69
2;51;34;33;50;65;42;71
2;35;37;43;36;68;38;74
2;43;34;36;40;52;55;65
2;66;48;51;63;63;63;68
2;53;49;31;54;61;65;64
2;78;51;58;61;68;62;66
2;61;56;44;57;60;71;67
2;47;30;26;52;59;65;63
2;23;32;22;38;58;39;63
2;40;28;35;58;64;62;61
2;39;22;43;32;57;63;76
2;40;28;14;32;47;57;68
2;31;29;23;52;63;50;65
2;36;21;33;34;39;55;69
2;32;18;27;35;42;48;72
2;66;30;29;64;64;50;67
2;27;18;20;62;62;65;65
2;26;19;24;36;55;50;67
2;41;20;36;28;51;54;72
2;40;56;32;50;52;61;64
2;49;33;24;42;51;58;70
2;38;24;37;58;64;70;64
2;33;23;32;36;50;41;70
2;54;52;44;47;60;57;74
2;47;34;44;48;54;44;65
2;62;55;50;65;69;49;69
2;69;30;33;60;63;52;70
2;61;18;19;18;59;38;72
2;28;30;29;33;52;46;72
2;62;45;51;66;65;70;65
2;31;26;22;58;48;41;64
2;34;42;20;44;54;59;72
2;48;34;46;50;51;57;71
2;38;37;42;38;46;60;68
2;40;44;34;51;62;60;66
2;40;17;26;44;57;53;66
2;43;34;34;33;51;59;61
2;29;18;24;39;52;64;70
2;52;25;22;20;51;63;75
2;42;44;32;48;54;36;68
2;28;30;28;58;62;64;70
2;43;31;44;33;60;44;64
2;57;27;53;53;55;47;68
2;44;16;24;36;48;51;63
2;54;36;50;38;57;69;60
2;41;27;27;39;54;55;69
2;34;33;30;38;57;57;67
2;56;59;48;60;64;69;64
2;38;25;26;49;57;67;63
2;33;34;28;41;39;52;67
2;49;33;36;56;64;58;67
2;42;28;36;51;55;45;72
2;28;23;30;45;70;63;71
2;59;44;23;49;58;67;69
2;38;20;21;44;57;39;69
2;25;21;21;48;58;50;65
2;30;26;16;38;46;31;71
2;53;29;32;46;60;49;71
2;44;36;38;60;57;69;72
2;34;31;28;41;50;55;71
2;45;46;49;50;63;65;64
2;34;26;14;51;56;42;69
2;42;29;40;52;64;50;70
2;33;27;36;42;45;48;71
2;28;29;30;29;48;51;71
2;25;23;28;28;44;42;71
2;32;23;28;71;70;63;65
2;35;25;45;55;59;32;63
2;37;25;22;35;49;48;70
2;19;32;28;33;51;59;62
2;61;29;44;45;61;65;71
2;43;26;27;65;68;68;64
2;32;36;28;42;40;57;73
2;43;19;48;30;48;46;69
2;22;17;24;51;61;61;64
2;37;20;34;53;55;60;74
2;28;26;21;38;45;52;74
2;59;23;35;44;59;57;68
2;70;45;50;62;65;57;67
2;23;21;23;33;64;41;67
2;52;44;36;65;68;65;67
2;23;25;23;39;48;42;74
2;34;26;15;32;47;32;68
2;49;36;30;32;59;59;71
2;40;19;21;36;53;53;66
2;54;48;52;49;65;44;70
2;59;38;28;56;65;62;68
2;52;35;37;68;66;61;69
2;49;28;36;50;52;43;66
2;30;20;29;37;48;51;71
2;65;31;41;67;60;66;68
2;48;23;28;56;58;63;67
2;65;38;27;59;63;62;66
2;59;21;26;51;62;51;66
2;53;24;37;57;57;59;63
2;24;35;25;41;57;46;60
2;58;40;44;56;51;59;59
2;27;28;23;39;48;38;68
2;42;34;29;33;45;48;71
2;61;33;54;39;63;47;66
2;68;28;43;51;62;52;71
2;52;25;33;46;65;53;64
2;59;38;31;60;60;65;66
2;37;24;34;55;60;37;61
2;46;17;18;25;49;39;69
2;54;49;48;56;67;71;65
2;19;17;13;35;51;68;67
2;41;35;26;37;55;28;67
2;40;23;27;35;58;38;63
2;58;53;52;36;61;43;70
2;52;57;62;62;65;59;73
2;53;35;37;61;66;50;70
2;52;28;22;24;48;60;77
2;26;18;16;40;44;52;65
2;28;30;19;38;45;45;65
2;57;40;44;64;56;53;69
2;37;30;30;41;42;55;62
2;36;49;27;33;61;52;66
2;31;22;33;39;55;47;70
2;54;27;43;37;44;61;67
2;57;36;38;48;56;59;65
2;57;28;40;55;54;67;65
2;62;36;35;57;63;55;66
2;32;35;31;32;56;50;68
2;44;32;34;46;58;65;65
2;29;27;36;29;49;39;65
2;48;33;43;63;57;70;64
2;53;32;37;66;70;73;72
2;65;27;42;42;58;49;67
2;34;28;33;40;43;33;65
2;25;37;24;40;51;30;67
2;65;29;60;59;61;66;65
2;69;39;49;58;63;53;62
2;58;33;33;26;35;79;68
2;47;38;22;44;48;57;72
2;48;35;35;46;52;39;64
2;57;29;25;55;62;63;68
2;24;28;20;31;45;39;67
2;42;20;30;40;59;47;68
2;30;33;30;23;48;44;64
2;33;26;24;29;38;32;62
2;52;65;62;60;63;35;67
2;48;34;29;37;51;58;64
2;47;47;29;43;57;64;67
2;30;14;22;32;46;32;61
2;60;47;52;48;61;70;62
2;44;35;31;52;56;44;64
2;44;41;45;52;58;50;68
2;52;48;36;47;54;50;66
2;58;39;30;34;51;57;72
2;34;34;31;62;61;65;71
2;31;44;36;58;60;58;67
2;59;28;13;42;55;79;63
2;21;21;24;44;58;39;65
2;22;35;25;38;50;44;68
2;28;46;30;32;40;33;66
2;47;37;30;32;54;56;65
2;50;38;32;54;62;58;67
2;21;34;48;25;54;42;73
2;46;43;39;60;67;29;67
2;33;40;39;44;42;67;70
2;31;28;29;31;52;67;67
2;39;35;44;40;54;38;67
2;40;25;33;58;64;59;73
2;42;27;29;38;58;66;65
2;29;23;29;56;57;62;69
2;42;53;45;68;65;69;72
2;27;31;28;32;53;55;70
2;59;22;30;37;62;33;65
2;42;38;30;50;51;66;62
2;41;58;33;65;66;55;73
2;31;27;28;42;50;57;64
2;29;26;37;24;55;32;67
2;43;38;35;54;58;55;63
2;58;42;33;59;64;61;70
2;23;19;26;36;54;44;62
2;25;39;26;51;60;34;67
2;57;38;33;54;53;46;69
2;23;24;21;38;52;35;68
2;65;40;43;59;60;53;63
2;45;20;18;36;49;34;66
2;50;22;24;26;42;31;61
2;71;49;54;66;69;67;64
2;54;33;31;51;47;67;66
2;37;38;39;39;49;30;70
2;56;25;30;53;54;62;61
2;27;24;33;41;42;65;62
2;68;50;30;56;62;59;67
2;40;30;24;45;53;53;66
2;46;27;22;49;45;56;66
2;41;34;38;56;66;49;66
2;25;19;25;22;56;42;62
2;31;20;16;34;42;32;62
2;40;22;29;40;60;59;70
2;29;28;38;44;48;58;64
2;28;23;34;31;53;35;62
2;35;30;32;36;52;34;62
2;38;30;34;39;46;38;62
2;33;28;27;60;55;64;66
2;40;45;40;43;58;65;64
2;24;22;25;39;52;27;62
2;47;28;30;43;54;52;66
2;48;25;28;47;57;64;62
2;44;26;26;61;62;60;61
2;53;36;32;34;65;44;69
2;55;30;33;47;57;62;63
2;46;38;43;55;60;42;66
2;35;32;30;31;52;29;62
2;46;24;29;47;64;64;71
2;28;23;27;28;42;41;65
2;38;16;47;50;63;55;73
2;71;67;69;60;72;62;63
2;58;34;38;57;65;61;67
2;48;26;21;42;52;66;66
2;29;37;30;45;48;52;67
2;30;25;28;41;40;62;66
2;26;19;28;27;57;31;66
2;25;17;28;51;45;54;64
2;33;36;34;39;46;51;65
2;33;26;35;36;45;42;60
2;40;45;27;35;45;45;65
2;47;25;32;55;59;64;66
2;45;30;30;55;55;63;66
2;54;45;56;51;55;44;66
2;39;25;36;47;43;42;56
2;47;63;48;64;70;70;68
2;47;39;42;40;53;48;69
2;44;29;31;55;53;57;68
2;29;49;56;55;61;45;63
2;42;21;26;46;53;32;66
2;26;19;24;33;50;44;63
2;36;34;40;32;49;64;65
2;58;28;30;40;61;52;64
2;24;37;20;37;51;41;64
2;34;22;36;52;57;62;65
2;40;24;32;39;60;57;66
2;48;32;44;46;64;32;73
2;25;23;34;44;47;55;64
2;63;19;15;56;62;74;63
2;34;25;24;35;43;40;66
2;59;51;48;58;64;60;56
2;47;55;27;53;57;55;68
2;27;16;23;32;41;47;73
2;52;56;49;47;49;50;69
2;63;38;33;58;60;63;63
2;27;40;32;35;48;37;66
2;56;39;38;42;51;59;65
2;43;42;32;61;63;83;73
2;32;25;23;38;40;34;65
2;32;23;30;42;51;32;68
2;22;26;28;47;50;48;69
2;58;29;39;49;56;67;66
2;59;44;43;43;49;59;65
2;46;25;30;28;58;39;62
2;27;30;23;45;60;63;75
2;26;16;21;31;53;46;77
2;51;40;42;40;50;34;61
2;41;24;21;46;59;54;66
2;53;34;52;51;58;57;68
2;49;37;27;24;48;63;63
2;52;35;31;53;55;55;63
2;52;62;32;23;60;60;65
2;37;31;38;42;56;59;70
2;47;24;29;53;66;62;66
2;42;33;14;34;55;39;66
2;41;56;48;59;65;59;68
2;44;15;28;39;54;55;72
2;59;44;54;57;62;58;66
2;39;25;18;50;60;48;65
2;57;38;38;44;55;41;67
2;45;33;53;49;50;46;62
2;44;38;27;54;49;53;65
2;55;23;26;49;58;43;64
2;24;25;25;24;52;41;59
2;35;22;39;48;53;56;60
2;33;25;35;36;47;35;61
2;54;46;42;56;64;34;70
2;32;28;18;34;61;41;67
2;52;35;33;25;58;63;64
2;55;16;32;52;60;62;66
2;23;34;47;25;55;33;61
2;48;21;31;47;66;40;67
2;37;37;31;48;49;46;61
2;53;38;49;60;71;80;65
2;68;33;34;49;58;66;67
2;30;26;31;24;39;32;63
2;21;23;22;30;46;54;65
2;48;28;34;37;57;43;59
2;48;37;37;47;50;47;63
2;54;62;65;62;69;68;61
2;62;41;24;58;61;66;65
2;39;29;37;44;49;57;67
2;39;25;20;40;46;57;65
2;60;31;32;66;62;60;69
2;41;32;20;38;63;60;62
2;49;23;27;55;60;58;66
2;25;26;24;35;45;32;62
2;65;30;33;62;66;66;55
2;26;13;45;47;60;45;61
2;28;39;37;38;54;53;63
2;42;36;24;30;32;62;61
2;55;36;35;59;58;68;65
2;36;44;35;49;62;57;59
2;28;49;23;42;64;55;63
2;42;17;24;22;60;53;64
2;22;30;25;28;58;60;64
2;66;41;47;59;67;63;66
2;34;35;31;35;56;65;61
2;49;40;41;53;58;60;62
2;49;49;48;55;64;57;67
2;25;34;25;44;52;61;61
2;44;29;34;45;56;50;64
2;16;17;21;21;46;67;60
2;46;28;30;33;52;36;58
2;54;44;34;54;57;60;65
2;26;23;32;14;49;46;70
2;41;31;35;39;58;67;61
2;52;46;23;57;58;59;66
2;41;16;15;40;56;56;64
2;48;30;24;43;54;59;60
2;26;32;38;48;53;70;62
2;38;21;13;30;49;39;62
2;28;25;30;44;49;51;61
2;18;26;25;31;46;34;64
2;34;23;34;48;64;63;61
2;55;29;40;45;50;42;69
2;58;32;39;58;61;55;65
2;55;13;19;47;55;67;64
2;34;35;48;37;48;50;72
2;65;53;52;59;65;52;62
2;25;18;40;56;58;54;65
2;38;30;28;39;43;52;71
2;40;19;30;50;52;41;66
2;23;18;27;25;31;42;53
2;59;34;13;27;57;56;62
2;36;33;40;33;43;33;65
2;43;42;27;44;55;59;57
2;54;50;60;52;59;61;56
2;48;41;36;52;54;60;62
2;24;17;24;25;46;47;72
2;56;33;29;45;54;71;63
2;28;17;18;34;41;51;65
2;48;24;33;41;53;55;62
2;48;30;31;35;66;47;66
2;30;30;25;47;62;58;63
2;34;27;32;38;57;64;64
2;30;26;29;35;50;43;63
2;24;17;28;32;52;43;60
2;50;21;22;49;55;73;60
2;23;20;25;24;38;56;64
2;42;33;40;37;56;49;60
2;25;25;30;30;41;46;61
2;64;40;41;60;60;62;64
2;28;28;29;41;47;61;65
2;53;22;23;52;57;59;64
2;41;17;28;42;60;49;66
2;27;20;32;22;43;37;62
2;52;40;36;44;52;55;65
2;33;27;30;33;55;55;60
2;38;39;26;33;48;57;58
2;30;22;23;44;61;50;65
2;46;59;58;65;57;72;52
2;61;51;63;64;59;55;65
2;55;50;34;55;62;57;61
2;62;29;40;40;59;70;69
2;45;27;25;43;57;42;63
2;28;26;33;31;51;30;60
